fips,lat,lon
038007,47.003410,-103.306329
038009,48.818996,-100.635057
038011,46.171010,-103.389737
038013,48.760535,-102.539257
038015,46.823125,-100.761269
038017,46.853248,-096.866085
038019,48.756287,-098.408736
038021,46.090319,-098.316828
038023,48.873168,-103.340573
038025,47.337232,-102.638185
038027,47.705809,-099.056923
038029,46.266970,-100.221494
038031,47.460553,-099.032312
038033,46.891037,-103.959283
038035,47.904107,-097.114067
038037,46.393580,-101.709905
038039,47.451520,-098.184378
038041,46.452752,-102.563748
038043,46.913782,-099.803211
038045,46.405038,-098.531088
038047,46.497157,-099.553732
038049,48.179669,-100.700743
038051,46.146072,-099.492968
038053,47.815379,-103.249949
038055,47.524037,-101.227016
038057,47.300979,-101.712049
038059,46.820840,-100.987436
038061,48.134813,-102.385064
038063,47.914125,-098.211495
038065,47.120347,-101.307050
038067,48.786353,-097.583136
038069,48.327982,-099.985438
038071,48.129972,-098.834617
038073,46.473332,-097.654107
038075,48.712230,-101.513019
038077,46.265439,-096.765080
038079,48.837585,-099.815657
038081,46.166223,-097.587859
038083,47.581765,-100.333635
038085,46.166774,-100.727458
038087,46.418394,-103.416249
038089,46.883324,-102.784958
038091,47.459852,-097.750480
038093,46.917429,-098.739480
038095,48.575593,-099.232995
038097,47.489414,-097.221419
038099,48.392384,-097.556150
038101,48.251003,-101.324255
038103,47.673531,-099.776162
038105,48.198161,-103.581969
039001,38.851155,-083.519185
039003,40.757218,-084.123687
039005,40.854406,-082.284305
039007,41.792138,-080.769023
039009,39.342729,-082.099580
039011,40.543994,-084.272520
039013,40.042452,-080.892944
039015,38.952078,-083.892764
039017,39.410630,-084.498421
039019,40.608768,-081.114233
039021,40.121157,-083.756495
039023,39.927551,-083.831720
039025,39.104936,-084.213831
039027,39.411451,-083.842980
039029,40.780285,-080.730613
039031,40.291486,-081.863132
039033,40.796314,-082.873456
039035,41.448408,-081.677451
039037,40.116114,-084.606299
039039,41.294760,-084.448702
039041,40.213434,-083.012316
039043,41.405340,-082.627290
039045,39.799356,-082.672891
039047,39.548507,-083.443856
039049,40.001224,-082.992171
039051,41.578130,-084.095238
039053,38.831790,-082.275222
039055,41.487507,-081.223418
039057,39.725798,-083.997172
039059,40.017747,-081.541964
039061,39.181054,-084.509096
039063,41.038819,-083.642078
039065,40.687272,-083.673001
039067,40.308308,-081.052878
039069,41.360177,-084.078123
039071,39.219120,-083.582063
039073,39.524899,-082.449693
039075,40.568212,-081.869548
039077,41.176384,-082.613754
039079,39.035842,-082.610925
039081,40.365484,-080.692361
039083,40.400283,-082.454323
039085,41.685007,-081.319872
039087,38.501390,-082.538753
039089,40.051058,-082.521590
039091,40.382633,-083.776776
039093,41.391668,-082.110224
039095,41.651951,-083.620346
039097,39.923532,-083.378429
039099,41.048246,-080.697024
039101,40.582108,-083.127065
039103,41.144170,-081.837739
039105,39.061474,-082.011139
039107,40.515597,-084.606448
039109,40.039896,-084.229494
039111,39.743928,-081.066658
039113,39.744183,-084.206384
039115,39.615975,-081.865949
039117,40.518510,-082.793839
039119,39.963489,-081.996844
039121,39.772940,-081.487122
039123,41.532537,-083.080376
039125,41.132652,-084.588497
039127,39.758487,-082.237977
039129,39.671077,-082.992679
039131,39.084195,-083.036586
039133,41.180750,-081.276935
039135,39.743238,-084.625367
039137,41.008256,-084.115516
039139,40.761551,-082.540390
039141,39.341679,-083.023023
039143,41.340365,-083.100451
039145,38.780894,-082.944686
039147,41.127755,-083.202108
039149,40.319534,-084.194302
039151,40.837592,-081.388980
039153,41.116150,-081.511871
039155,41.240483,-080.759943
039157,40.481355,-081.467009
039159,40.241874,-083.334873
039161,40.856227,-084.565846
039163,39.241186,-082.504249
039165,39.423255,-084.243950
039167,39.409803,-081.517688
039169,40.836466,-081.864476
039171,41.532546,-084.571750
039173,41.453257,-083.602769
039175,40.865997,-083.299297
040001,35.887468,-094.635683
040003,36.658546,-098.317631
040005,34.329959,-096.097526
040007,36.829383,-100.638158
040009,35.361158,-099.511022
040011,35.885203,-098.428177
040013,33.980731,-096.386125
040015,35.175959,-098.339383
040017,35.493359,-097.766177
040019,34.189514,-097.197450
040021,35.902314,-094.995607
040023,34.019064,-095.528308
040025,36.734437,-102.496037
040027,35.269308,-097.450434
040029,34.548037,-096.278199
040031,34.633044,-098.419449
040033,34.312570,-098.331491
040035,36.679216,-095.154588
040037,35.975400,-096.226043
040039,35.547694,-098.828737
040041,36.468532,-094.793251
040043,36.057055,-099.074156
040045,36.262513,-099.786963
040047,36.398481,-097.885455
040049,34.737491,-097.289490
040051,35.112409,-097.850428
040053,36.761056,-097.779663
040055,34.912036,-099.464241
040057,34.694548,-099.897391
040059,36.768589,-099.761804
040061,35.239002,-095.124795
040063,35.079245,-096.326231
040065,34.657239,-099.331416
040067,34.132097,-097.871654
040069,34.262325,-096.650068
040071,36.744254,-097.125201
040073,35.913869,-097.910960
040075,34.936853,-099.017988
040077,34.882020,-095.255214
040079,35.065249,-094.639064
040081,35.656322,-096.882274
040083,35.822271,-097.442909
040085,33.922696,-097.170128
040087,35.106328,-097.527577
040089,33.999674,-094.814678
040091,35.385902,-095.581367
040093,36.298864,-098.432369
040095,34.018090,-096.749333
040097,36.292233,-095.243222
040099,34.507083,-097.027691
040101,35.711850,-095.366561
040103,36.324096,-097.233088
040105,36.774995,-095.635237
040107,35.451094,-096.337952
040109,35.525530,-097.512375
040111,35.617922,-095.969216
040113,36.415208,-096.228583
040115,36.857439,-094.834841
040117,36.270375,-096.539216
040119,36.091300,-097.007049
040121,34.956346,-095.721263
040123,34.774213,-096.673190
040125,35.321377,-096.952883
040127,34.327826,-095.482036
040129,35.628485,-099.659405
040131,36.315330,-095.650597
040133,35.186227,-096.631163
040135,35.466206,-094.729702
040137,34.518536,-097.946619
040139,36.712185,-101.448408
040141,34.382478,-098.971119
040143,36.102700,-095.911510
040145,36.015963,-095.627565
040147,36.728457,-095.937432
040149,35.314336,-099.053530
040151,36.767497,-098.708062
040153,36.423748,-099.383574
041001,44.780021,-117.762087
041003,44.573123,-123.275062
041005,45.363411,-122.575016
041007,46.098894,-123.841041
041009,45.889969,-122.929381
041011,43.305461,-124.232445
041013,44.283564,-120.843605
041015,42.251867,-124.327962
041017,44.090954,-121.306213
041019,43.239963,-123.388771
041021,45.449592,-120.197022
041023,44.451525,-119.003559
041025,43.521602,-118.986891
041027,45.658959,-121.565661
041029,42.347769,-122.858631
041031,44.591478,-121.190361
041033,42.404433,-123.385170
041035,42.285893,-121.726802
041037,42.478434,-120.476422
041039,44.039563,-123.119235
041041,44.713731,-124.002001
041043,44.556336,-122.959471
041045,43.975358,-117.061140
041047,44.960149,-122.955907
041049,45.739056,-119.617276
041051,45.517904,-122.591156
041053,44.920857,-123.208110
041055,45.518367,-120.721460
041057,45.469525,-123.858484
041059,45.801243,-118.967455
041061,45.341591,-118.018208
041063,45.443336,-117.305634
041065,45.541482,-121.204066
041067,45.486067,-122.870920
041069,44.837096,-120.088844
041071,45.239528,-123.136974
042001,39.851137,-077.157037
042003,40.447811,-079.971635
042005,40.769635,-079.510990
042007,40.684267,-080.302021
042009,40.054295,-078.476925
042011,40.362681,-075.909878
042013,40.487156,-078.376585
042015,41.833895,-076.527899
042017,40.239408,-075.026366
042019,40.821598,-079.966512
042021,40.408084,-078.800185
042023,41.502354,-078.238790
042025,40.871955,-075.708895
042027,40.839811,-077.836167
042029,39.993381,-075.678116
042031,41.182373,-079.429465
042033,40.991528,-078.499291
042035,41.140123,-077.448809
042037,41.038653,-076.389553
042039,41.666386,-080.098406
042041,40.205907,-077.092609
042043,40.304616,-076.796486
042045,39.922639,-075.348866
042047,41.419129,-078.619743
042049,42.068563,-080.072680
042051,39.949204,-079.715960
042053,41.487078,-079.223165
042055,39.883461,-077.654852
042057,39.918305,-078.086150
042059,39.876907,-080.113513
042061,40.428603,-078.002926
042063,40.617473,-079.130500
042065,41.085869,-078.964273
042067,40.573028,-077.327685
042069,41.441461,-075.636396
042071,40.073910,-076.292480
042073,40.986789,-080.336455
042075,40.340342,-076.443132
042077,40.597849,-075.509406
042079,41.195284,-075.928422
042081,41.249270,-076.981292
042083,41.865244,-078.583250
042085,41.263855,-080.336703
042087,40.604270,-077.615882
042089,41.038639,-075.305852
042091,40.169483,-075.314499
042093,40.996765,-076.630209
042095,40.699145,-075.320858
042097,40.874558,-076.684501
042099,40.410783,-077.154446
042101,40.003523,-075.139476
042103,41.302389,-074.983463
042105,41.823262,-077.935838
042107,40.712667,-076.195872
042109,40.787382,-076.980927
042111,40.029001,-079.012353
042113,41.469615,-076.492908
042115,41.823092,-075.769230
042117,41.814804,-077.211057
042119,40.970242,-076.959238
042121,41.404235,-079.765355
042123,41.853111,-079.233295
042125,40.208360,-080.146146
042127,41.539728,-075.307606
042129,40.340199,-079.594629
042131,41.538722,-075.938649
042133,39.941929,-076.753720
044001,41.712608,-071.284716
044003,41.698511,-071.488956
044005,41.548629,-071.266556
044007,41.857227,-071.449675
044009,41.467323,-071.590046
045001,34.241575,-082.422103
045003,33.535704,-081.774519
045005,32.997052,-081.291327
045007,34.564685,-082.616620
045009,33.267569,-081.072226
045011,33.294536,-081.356749
045013,32.317957,-080.786927
045015,33.059268,-080.035006
045017,33.677921,-080.822118
045019,32.825793,-079.978136
045021,35.080959,-081.648305
045023,34.704401,-081.118573
045025,34.681114,-080.149834
045027,33.686186,-080.207955
045029,32.908810,-080.646921
045031,34.326094,-079.985464
045033,34.394790,-079.361598
045035,32.995941,-080.212663
045037,33.713128,-081.923002
045039,34.361268,-081.069334
045041,34.106046,-079.764677
045043,33.457552,-079.250947
045045,34.844659,-082.331257
045047,34.205171,-082.147907
045049,32.801597,-081.116415
045051,33.780221,-078.937681
045053,32.407305,-081.002142
045055,34.257249,-080.650865
045057,34.804751,-080.771843
045059,34.509505,-082.032019
045061,34.183585,-080.266874
045063,33.962205,-081.218934
045065,33.879301,-082.297749
045067,34.166085,-079.340476
045069,34.637958,-079.671661
045071,34.264651,-081.573551
045073,34.707527,-083.002043
045075,33.471760,-080.798783
045077,34.805302,-082.689713
045079,34.067968,-080.988835
045081,33.998820,-081.702809
045083,34.963891,-082.007751
045085,33.929496,-080.389604
045087,34.733128,-081.627678
045089,33.651948,-079.733224
045091,34.998556,-081.051363
046003,43.693726,-098.529708
046005,44.367306,-098.227700
046007,43.210572,-101.785879
046009,42.966147,-097.859901
046011,44.310910,-096.785884
046013,45.475353,-098.451669
046015,43.762674,-099.191362
046017,44.059088,-099.371007
046019,44.669688,-103.766262
046021,45.801272,-100.100553
046023,43.175337,-098.527816
046025,44.825614,-097.709207
046027,42.808955,-096.936772
046029,44.914070,-097.129856
046031,45.758065,-100.912373
046033,43.740721,-103.514861
046035,43.706382,-098.040431
046037,45.369062,-097.519215
046039,44.738673,-096.660949
046041,45.116562,-101.110107
046043,43.377636,-098.369735
046045,45.453421,-099.148719
046047,43.387361,-103.513072
046049,45.061037,-099.099318
046051,45.206943,-096.658721
046053,43.183504,-099.279550
046055,44.133291,-101.572693
046057,44.646162,-097.148245
046059,44.525472,-098.991594
046061,43.656069,-097.771709
046063,45.605864,-103.520304
046065,44.382830,-100.305301
046067,43.336978,-097.745451
046069,44.519687,-099.455271
046071,43.649678,-101.665063
046073,44.091010,-098.537954
046075,43.895340,-100.695148
046077,44.377105,-097.408777
046079,44.001466,-097.095038
046081,44.453405,-103.805876
046083,43.441142,-096.744487
046085,43.953669,-099.716961
046087,43.661486,-097.348311
046089,45.766155,-099.243067
046091,45.757886,-097.628902
046093,44.281372,-103.280064
046095,43.549370,-100.809211
046097,44.011310,-097.551535
046099,43.558266,-096.731507
046101,44.018445,-096.663373
046102,43.183372,-102.479640
046103,44.064853,-103.210935
046105,45.709610,-102.331006
046107,45.070399,-099.951949
046109,45.611156,-096.959096
046111,44.005619,-098.145130
046115,44.904738,-098.412881
046117,44.372239,-100.448102
046119,44.703108,-100.135851
046121,43.249270,-100.780183
046123,43.350237,-099.846955
046125,43.304408,-097.112768
046127,42.681007,-096.592222
046129,45.518483,-100.311806
046135,42.901260,-097.396931
046137,44.929817,-101.530161
047001,36.081238,-084.178765
047003,35.512233,-086.465018
047005,36.070898,-088.090044
047007,35.621511,-085.200314
047009,35.753197,-083.973461
047011,35.167425,-084.859688
047013,36.381486,-084.125957
047015,35.799353,-086.063976
047017,36.018877,-088.464218
047019,36.318990,-082.203404
047021,36.272282,-087.063519
047023,35.438266,-088.622510
047025,36.488700,-083.639849
047027,36.552828,-085.562901
047029,35.947274,-083.174047
047031,35.454229,-086.124582
047033,35.787543,-089.120017
047035,35.955637,-085.017779
047037,36.137771,-086.744752
047039,35.606176,-088.123327
047041,35.967047,-085.836916
047043,36.104233,-087.343938
047045,36.059417,-089.358361
047047,35.201116,-089.479763
047049,36.363232,-084.936669
047051,35.208173,-086.116159
047053,35.932264,-088.870969
047055,35.192203,-087.030448
047057,36.266188,-083.486630
047059,36.177480,-082.832594
047061,35.343196,-085.722272
047063,36.215549,-083.297502
047065,35.093764,-085.201806
047067,36.517225,-083.231102
047069,35.222929,-089.018519
047071,35.198544,-088.225953
047073,36.463000,-082.874023
047075,35.586198,-089.267733
047077,35.647965,-088.402891
047079,36.319829,-088.291369
047081,35.854710,-087.405499
047083,36.304161,-087.704274
047085,36.071211,-087.775090
047087,36.327984,-085.629403
047089,36.064823,-083.453077
047091,36.450066,-081.844689
047093,35.971886,-083.991621
047095,36.356402,-089.467221
047097,35.765131,-089.537383
047099,35.237607,-087.353601
047101,35.533225,-087.521716
047103,35.105199,-086.571740
047105,35.760641,-084.284282
047107,35.426045,-084.598722
047109,35.176963,-088.537496
047111,36.535265,-086.025628
047113,35.653504,-088.824487
047115,35.109520,-085.608797
047117,35.496732,-086.770825
047119,35.635591,-087.029196
047121,35.502098,-084.816211
047123,35.518372,-084.354235
047125,36.557126,-087.345978
047127,35.296438,-086.340442
047129,36.098366,-084.593205
047131,36.397163,-089.079910
047133,36.344912,-085.324939
047135,35.653842,-087.859297
047137,36.565622,-085.141318
047139,35.125195,-084.568406
047141,36.163157,-085.503795
047143,35.556758,-084.954393
047145,35.881148,-084.522160
047147,36.484560,-086.830273
047149,35.888267,-086.450266
047151,36.454470,-084.508258
047153,35.355415,-085.391417
047155,35.864247,-083.582490
047157,35.131029,-089.886356
047159,36.241313,-085.968175
047161,36.493716,-087.800108
047163,36.529913,-082.397127
047165,36.396228,-086.536038
047167,35.475870,-089.750299
047169,36.386235,-086.153351
047171,36.151274,-082.394706
047173,36.245311,-083.815954
047175,35.711516,-085.454611
047177,35.695188,-085.794787
047179,36.325615,-082.433815
047181,35.258132,-087.790328
047183,36.292493,-088.773817
047185,35.941573,-085.488902
047187,35.912269,-086.846241
047189,36.200347,-086.409498
048001,31.775312,-095.683934
048003,32.321401,-102.539607
048005,31.313526,-094.716132
048007,28.030687,-097.072506
048009,33.712813,-098.607348
048011,35.092208,-101.392108
048013,29.041628,-098.578427
048015,29.850973,-096.219899
048017,34.218733,-102.744103
048019,29.703518,-099.031596
048021,30.142585,-097.366668
048023,33.591163,-099.264553
048025,28.395559,-097.733787
048027,31.081490,-097.591674
048029,29.484685,-098.532945
048031,30.177148,-098.392080
048033,32.757641,-101.436493
048035,31.862115,-097.570902
048037,33.436613,-094.200820
048039,29.355331,-095.385044
048041,30.624157,-096.328757
048043,30.222448,-103.620129
048045,34.443465,-101.234309
048047,27.208714,-098.144842
048049,31.731619,-098.989268
048051,30.475618,-096.644593
048053,30.672177,-098.241706
048055,29.865312,-097.674628
048057,28.589157,-096.625881
048059,32.351779,-099.452875
048061,26.047418,-097.561196
048063,32.990171,-094.985027
048065,35.382121,-101.328264
048067,33.080612,-094.297274
048069,34.525081,-102.272214
048071,29.805419,-094.768972
048073,31.913488,-095.216202
048075,34.428092,-100.223958
048077,33.825391,-098.244798
048079,33.689389,-102.741038
048081,31.904116,-100.416634
048083,31.808131,-099.425034
048085,33.112899,-096.690642
048087,34.861822,-100.221748
048089,29.664806,-096.538931
048091,29.764473,-098.221660
048093,31.972232,-098.559029
048095,31.291192,-099.857069
048097,33.607384,-097.133790
048099,31.236375,-097.832520
048101,34.027790,-100.304280
048103,31.402296,-102.352663
048105,30.704747,-101.216615
048107,33.660414,-101.357576
048109,31.064217,-104.819502
048111,36.104995,-102.568672
048113,32.809819,-096.787649
048115,32.734655,-101.949301
048117,34.835619,-102.402802
048119,33.374802,-095.704590
048121,33.116408,-097.014655
048123,29.099569,-097.311520
048125,33.546700,-100.855931
048127,28.520685,-099.826991
048129,34.943929,-100.862317
048131,27.742533,-098.391035
048133,32.357306,-098.845399
048135,31.866684,-102.389586
048137,29.985934,-100.202797
048139,32.429032,-096.828008
048141,31.783025,-106.365548
048143,32.212060,-098.225168
048145,31.260935,-096.951052
048147,33.556926,-096.181312
048149,29.856137,-096.901177
048151,32.770889,-100.413975
048153,34.039808,-101.374427
048155,33.991610,-099.705226
048157,29.620209,-095.681282
048159,33.122067,-095.223923
048161,31.700054,-096.209290
048163,28.839468,-099.108503
048165,32.751995,-102.658045
048167,29.428137,-095.019324
048169,33.197542,-101.380565
048171,30.273641,-098.908076
048173,31.842600,-101.525278
048175,28.710579,-097.362276
048177,29.477178,-097.504312
048179,35.530415,-100.939889
048181,33.644861,-096.626605
048183,32.499890,-094.790846
048185,30.439295,-096.007289
048187,29.601993,-098.107377
048189,34.143518,-101.742413
048191,34.664744,-100.592641
048193,31.763001,-098.095686
048195,36.213672,-101.271246
048197,34.285182,-099.701429
048199,30.299380,-094.257170
048201,29.816889,-095.425716
048203,32.534326,-094.427274
048205,35.994603,-102.502310
048207,33.177505,-099.764733
048209,30.009405,-097.925385
048211,35.893039,-100.360755
048213,32.241331,-095.889359
048215,26.235916,-098.184508
048217,31.998194,-097.177130
048219,33.583536,-102.333262
048221,32.434349,-097.762260
048223,33.124495,-095.589265
048225,31.297879,-095.466359
048227,32.241408,-101.463071
048229,31.368286,-105.546009
048231,33.082058,-096.104497
048233,35.679194,-101.447120
048235,31.270407,-100.834684
048237,33.200241,-098.168766
048239,28.959201,-096.594369
048241,30.731569,-093.993279
048243,30.608875,-103.996920
048245,30.011460,-094.067627
048247,27.303139,-098.685247
048249,27.755632,-098.062817
048251,32.441328,-097.322751
048253,32.706551,-099.805060
048255,28.858110,-097.870329
048257,32.671244,-096.358092
048259,29.831401,-098.717572
048261,27.104123,-097.788911
048263,33.250470,-100.625144
048265,30.040273,-099.159357
048267,30.486259,-099.727741
048269,33.644368,-100.295750
048271,29.303419,-100.418210
048273,27.491433,-097.856967
048275,33.459835,-099.703999
048277,33.675491,-095.534041
048279,34.028312,-102.324682
048281,31.095229,-098.113200
048283,28.353424,-099.246365
048285,29.407088,-097.043810
048287,30.274826,-096.971427
048289,31.291285,-096.048310
048291,30.159245,-094.925523
048293,31.590430,-096.519096
048295,36.386639,-100.363063
048297,28.336604,-098.108137
048299,30.680229,-098.508665
048301,31.777896,-103.608978
048303,33.552551,-101.894337
048305,33.199122,-101.817174
048307,31.148033,-099.338842
048309,31.539980,-097.174773
048311,28.438706,-098.523036
048313,30.955832,-095.899678
048315,32.789481,-094.423174
048317,32.173602,-101.827500
048319,30.754424,-099.220235
048321,28.918149,-095.998903
048323,28.706412,-100.478172
048325,29.313933,-098.953359
048327,30.901087,-099.776701
048329,32.003156,-102.106550
048331,30.744263,-097.008624
048333,31.483977,-098.578378
048335,32.392285,-100.864009
048337,33.632783,-097.760712
048339,30.228848,-095.462136
048341,35.902872,-101.956502
048343,33.073156,-094.722880
048345,34.013578,-100.842931
048347,31.625667,-094.644584
048349,32.081317,-096.485996
048351,30.685761,-093.754831
048353,32.451081,-100.411741
048355,27.728576,-097.428318
048357,36.381051,-100.810093
048359,35.291939,-102.407570
048361,30.120218,-093.865826
048363,32.779308,-098.163963
048365,32.163354,-094.335132
048367,32.789424,-097.727364
048369,34.540661,-102.815696
048371,30.897060,-102.799260
048373,30.736484,-094.936813
048375,35.221526,-101.839818
048377,29.838522,-104.249357
048379,32.885663,-095.795059
048381,35.119788,-101.891409
048383,31.214335,-101.466333
048385,29.723692,-099.823692
048387,33.591924,-095.078313
048389,31.387128,-103.526322
048391,28.290523,-097.247591
048393,35.716278,-100.695549
048395,30.966033,-096.543247
048397,32.916866,-096.427986
048399,31.799180,-099.993610
048401,32.194387,-094.798485
048403,31.339019,-093.849410
048405,31.441095,-094.152849
048407,30.549124,-095.134690
048409,27.942669,-097.391040
048411,31.188156,-098.760354
048413,30.869698,-100.592817
048415,32.704112,-100.909103
048417,32.690986,-099.306244
048419,31.823503,-094.181492
048421,36.332750,-102.008261
048423,32.326145,-095.300981
048425,32.234974,-097.752235
048427,26.387766,-098.843415
048429,32.756210,-098.902179
048431,31.834760,-100.993285
048433,33.144536,-100.232471
048435,30.563302,-100.627673
048437,34.532201,-101.771575
048439,32.764453,-097.247663
048441,32.417775,-099.767126
048443,30.160108,-102.352197
048445,33.182705,-102.271846
048447,33.141356,-099.139569
048449,33.175862,-094.966537
048451,31.451021,-100.461171
048453,30.314282,-097.748216
048455,30.998905,-095.244685
048457,30.738682,-094.367741
048459,32.697929,-094.922270
048461,31.180959,-102.124982
048463,29.243318,-099.757846
048465,29.380944,-100.898072
048467,32.577505,-095.837646
048469,28.825017,-096.991571
048471,30.725832,-095.538696
048473,29.996824,-095.953615
048475,31.569290,-102.912603
048477,30.181502,-096.397834
048479,27.522979,-099.475549
048481,29.276712,-096.175435
048483,35.352532,-100.263458
048485,33.920901,-098.552501
048487,34.144872,-099.296953
048489,26.452376,-097.777449
048491,30.560987,-097.716991
048493,29.231356,-098.142982
048495,31.842332,-103.099200
048497,33.161791,-097.629879
048499,32.776047,-095.400092
048501,33.022609,-102.833127
048503,33.164283,-098.624184
048505,26.903441,-099.266007
048507,28.749410,-099.810168
049001,38.298080,-112.762542
049003,41.592632,-112.098410
049005,41.745425,-111.839724
049007,39.602446,-110.777569
049009,40.967095,-109.647096
049011,41.019939,-111.960883
049013,40.289458,-110.162356
049015,39.217578,-110.929942
049017,37.765439,-112.100464
049019,38.569056,-109.528693
049021,37.708874,-113.076161
049023,39.748396,-111.878638
049025,37.112169,-112.452998
049027,39.209257,-112.485634
049029,41.083677,-111.724978
049031,38.277169,-112.214410
049033,41.776494,-111.285765
049035,40.638514,-111.927686
049037,37.520520,-109.545503
049039,39.384535,-111.605199
049041,38.771786,-112.044688
049043,40.726848,-111.470958
049045,40.568237,-112.363002
049047,40.426449,-109.590270
049049,40.278299,-111.749940
049051,40.511436,-111.412185
049053,37.130180,-113.524041
049055,38.361712,-111.473883
049057,41.227609,-111.992699
050001,44.060543,-073.165381
050003,42.980347,-073.148622
050005,44.466488,-072.076449
050007,44.480291,-073.149824
050009,44.663681,-071.741708
050011,44.836315,-072.997625
050013,44.796249,-073.298725
050015,44.583725,-072.655635
050017,43.996141,-072.392814
050019,44.862555,-072.225524
050021,43.602602,-073.041302
050023,44.243309,-072.587175
050025,42.952898,-072.627862
050027,43.547294,-072.490571
051001,37.789059,-075.629449
051003,38.052435,-078.519241
051005,37.802458,-079.929858
051007,37.341510,-077.973985
051009,37.518911,-079.103500
051011,37.360190,-078.837020
051013,38.874744,-077.099874
051015,38.127146,-079.031050
051017,38.018911,-079.758923
051019,37.320204,-079.485385
051021,37.150078,-081.087264
051023,37.446422,-079.853138
051025,36.758266,-077.863297
051027,37.264124,-082.059132
051029,37.580161,-078.485095
051031,37.261518,-079.169047
051033,38.008700,-077.438652
051035,36.713036,-080.762136
051036,37.383394,-077.101446
051037,37.022060,-078.630278
051041,37.418312,-077.556155
051043,39.129417,-077.987382
051045,37.475420,-080.173756
051047,38.498243,-077.999051
051049,37.481359,-078.258673
051051,37.143369,-082.378751
051053,37.135652,-077.560510
051057,37.908781,-076.901329
051059,38.844726,-077.259110
051061,38.695515,-077.774094
051063,36.943205,-080.342366
051065,37.888642,-078.301835
051067,37.020940,-079.857581
051069,39.166263,-078.188362
051071,37.318524,-080.717789
051073,37.376310,-076.529483
051075,37.700050,-077.837570
051077,36.645604,-081.114627
051079,38.250643,-078.419667
051081,36.723794,-077.536797
051083,36.748512,-078.926925
051085,37.686944,-077.418063
051087,37.604639,-077.498572
051089,36.690100,-079.902329
051091,38.386566,-079.570507
051093,36.924550,-076.644703
051095,37.297936,-076.759880
051097,37.697980,-076.891199
051099,38.290179,-077.163647
051101,37.705655,-077.062634
051103,37.703954,-076.435886
051105,36.714437,-083.102612
051107,39.034341,-077.517540
051109,37.982264,-077.971413
051111,36.970037,-078.216617
051113,38.376095,-078.234462
051115,37.445239,-076.342339
051117,36.690417,-078.318472
051119,37.601288,-076.503852
051121,37.189478,-080.413551
051125,37.812328,-078.873020
051127,37.497961,-077.041127
051131,37.388365,-075.919193
051133,37.888285,-076.408327
051135,37.146300,-078.078841
051137,38.271901,-077.954737
051139,38.604540,-078.500572
051141,36.654401,-080.284499
051143,36.769810,-079.411183
051145,37.542880,-077.875784
051147,37.257792,-078.422205
051149,37.219071,-077.300134
051153,38.691881,-077.411563
051155,37.082088,-080.703764
051157,38.695715,-078.123809
051159,37.947361,-076.716497
051161,37.270592,-079.990218
051163,37.787711,-079.427154
051165,38.452246,-078.838150
051167,36.935321,-082.086825
051169,36.683147,-082.596616
051171,38.870724,-078.526715
051173,36.828217,-081.574516
051175,36.717292,-077.067406
051177,38.238583,-077.569152
051179,38.415146,-077.450270
051181,37.116405,-076.868309
051183,36.973226,-077.212078
051185,37.146681,-081.564501
051187,38.927717,-078.178302
051191,36.702853,-081.972673
051193,38.160791,-076.854228
051195,36.951164,-082.612989
051197,36.919638,-081.068530
051199,37.174598,-076.495318
051510,38.819775,-077.091035
051520,36.610521,-082.169169
051530,37.733971,-079.352679
051540,38.033197,-078.490351
051550,36.755679,-076.282736
051570,37.264114,-077.401819
051580,37.781159,-079.989386
051590,36.591483,-079.409217
051595,36.692193,-077.541334
051600,38.851844,-077.302407
051610,38.883587,-077.174338
051620,36.679019,-076.937037
051630,38.299101,-077.483494
051640,36.666194,-080.918852
051650,37.043069,-076.367924
051660,38.440800,-078.868276
051670,37.289394,-077.305511
051678,37.784392,-079.443722
051680,37.392830,-079.190579
051683,38.752740,-077.475101
051685,38.772165,-077.448688
051690,36.682806,-079.863773
051700,37.090511,-076.496261
051710,36.896214,-076.260623
051720,36.937981,-082.623258
051730,37.209954,-077.395423
051735,37.131572,-076.381528
051740,36.833211,-076.352840
051750,37.128256,-080.559565
051760,37.535453,-077.466456
051770,37.278530,-079.960240
051775,37.286907,-080.056262
051790,38.157632,-079.077240
051800,36.781867,-076.551079
051810,36.821388,-076.100566
051820,38.072102,-078.898326
051830,37.275238,-076.710426
051840,39.174971,-078.170677
053001,46.864934,-119.031492
053003,46.388404,-117.067850
053005,46.229857,-119.276673
053007,47.530181,-120.344656
053009,48.094969,-123.436581
053011,45.680599,-122.562440
053013,46.323102,-117.976206
053015,46.135463,-122.894833
053017,47.504279,-120.178914
053019,48.617553,-118.520753
053021,46.303471,-119.125303
053023,46.472066,-117.577877
053025,47.144730,-119.466088
053027,46.991256,-123.767517
053029,48.206300,-122.576951
053031,48.010517,-122.820477
053033,47.550488,-122.230405
053035,47.612218,-122.632870
053037,47.051833,-120.630456
053039,45.798390,-121.146148
053041,46.618920,-122.839231
053043,47.638472,-118.324539
053045,47.288559,-123.034441
053047,48.446072,-119.591995
053049,46.524578,-123.904809
053051,48.281535,-117.224181
053053,47.177735,-122.407463
053055,48.575232,-122.979166
053057,48.466800,-122.335340
053059,45.688621,-121.934210
053061,47.927544,-122.188806
053063,47.680212,-117.368939
053065,48.277695,-117.812987
053067,47.000870,-122.836576
053069,46.236473,-123.426151
053071,46.077907,-118.391181
053073,48.823210,-122.487638
053075,46.793601,-117.218080
053077,46.519342,-120.421590
